15:15:33.719 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - [prepareWebApplicationContext,289] - Root WebApplicationContext: initialization completed in 1481 ms
15:15:33.814 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Stopping service [Tomcat]
15:15:33.827 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - [logMessage,136] - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
15:16:09.482 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.1.7.Final
15:16:09.486 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStarting,55] - Starting VrServiceApplication using Java 1.8.0_271 on yangj with PID 20192 (D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr\edu-vr-admin\target\classes started by ZJ in D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr)
15:16:09.486 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStartupProfileInfo,668] - The following profiles are active: dev
15:16:09.513 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
15:16:09.514 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
15:16:10.338 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,250] - Multiple Spring Data modules found, entering strict repository configuration mode!
15:16:10.339 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
15:16:10.354 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,188] - Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
15:16:10.508 [restartedMain] INFO  o.s.c.c.s.GenericScope - [setSerializationId,283] - BeanFactory id=5acfe638-216e-3207-9570-44d988a33e6b
15:16:10.902 [restartedMain] INFO  o.s.b.w.e.t.TomcatWebServer - [initialize,108] - Tomcat initialized with port(s): 2090 (http)
15:16:10.907 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-2090"]
15:16:10.908 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
15:16:10.908 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.46]
15:16:10.975 [restartedMain] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
15:16:10.975 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - [prepareWebApplicationContext,289] - Root WebApplicationContext: initialization completed in 1461 ms
15:16:11.083 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Stopping service [Tomcat]
15:16:11.097 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - [logMessage,136] - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
15:19:15.555 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.1.7.Final
15:19:15.559 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStarting,55] - Starting VrServiceApplication using Java 1.8.0_271 on yangj with PID 25084 (D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr\edu-vr-admin\target\classes started by ZJ in D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr)
15:19:15.559 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStartupProfileInfo,668] - The following profiles are active: dev
15:19:15.586 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
15:19:15.586 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
15:19:16.455 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,250] - Multiple Spring Data modules found, entering strict repository configuration mode!
15:19:16.457 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
15:19:16.472 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,188] - Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
15:19:16.625 [restartedMain] INFO  o.s.c.c.s.GenericScope - [setSerializationId,283] - BeanFactory id=5acfe638-216e-3207-9570-44d988a33e6b
15:19:17.047 [restartedMain] INFO  o.s.b.w.e.t.TomcatWebServer - [initialize,108] - Tomcat initialized with port(s): 2090 (http)
15:19:17.053 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-2090"]
15:19:17.053 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
15:19:17.053 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.46]
15:19:17.121 [restartedMain] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
15:19:17.121 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - [prepareWebApplicationContext,289] - Root WebApplicationContext: initialization completed in 1535 ms
15:19:17.232 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Stopping service [Tomcat]
15:19:17.245 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - [logMessage,136] - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
15:21:20.370 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.1.7.Final
15:21:20.374 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStarting,55] - Starting VrServiceApplication using Java 1.8.0_271 on yangj with PID 20772 (D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr\edu-vr-admin\target\classes started by ZJ in D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr)
15:21:20.374 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStartupProfileInfo,668] - The following profiles are active: dev
15:21:20.402 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
15:21:20.403 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
15:21:21.298 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,250] - Multiple Spring Data modules found, entering strict repository configuration mode!
15:21:21.299 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
15:21:21.314 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,188] - Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
15:21:21.466 [restartedMain] INFO  o.s.c.c.s.GenericScope - [setSerializationId,283] - BeanFactory id=5acfe638-216e-3207-9570-44d988a33e6b
15:21:21.891 [restartedMain] INFO  o.s.b.w.e.t.TomcatWebServer - [initialize,108] - Tomcat initialized with port(s): 2090 (http)
15:21:21.897 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-2090"]
15:21:21.898 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
15:21:21.898 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.46]
15:21:21.965 [restartedMain] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
15:21:21.966 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - [prepareWebApplicationContext,289] - Root WebApplicationContext: initialization completed in 1563 ms
15:21:22.073 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Stopping service [Tomcat]
15:21:22.086 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - [logMessage,136] - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
15:25:41.950 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.1.7.Final
15:25:41.953 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStarting,55] - Starting VrServiceApplication using Java 1.8.0_271 on yangj with PID 23804 (D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr\edu-vr-admin\target\classes started by ZJ in D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr)
15:25:41.954 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStartupProfileInfo,668] - The following profiles are active: dev
15:25:41.982 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
15:25:41.983 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
15:25:42.840 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,250] - Multiple Spring Data modules found, entering strict repository configuration mode!
15:25:42.842 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
15:25:42.857 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,188] - Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
15:25:43.017 [restartedMain] INFO  o.s.c.c.s.GenericScope - [setSerializationId,283] - BeanFactory id=5acfe638-216e-3207-9570-44d988a33e6b
15:25:43.422 [restartedMain] INFO  o.s.b.w.e.t.TomcatWebServer - [initialize,108] - Tomcat initialized with port(s): 2090 (http)
15:25:43.428 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-2090"]
15:25:43.428 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
15:25:43.428 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.46]
15:25:43.495 [restartedMain] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
15:25:43.496 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - [prepareWebApplicationContext,289] - Root WebApplicationContext: initialization completed in 1513 ms
15:25:43.605 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Stopping service [Tomcat]
15:25:43.618 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - [logMessage,136] - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
15:28:06.308 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.1.7.Final
15:28:06.313 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStarting,55] - Starting VrServiceApplication using Java 1.8.0_271 on yangj with PID 8948 (D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr\edu-vr-admin\target\classes started by ZJ in D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr)
15:28:06.313 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStartupProfileInfo,668] - The following profiles are active: dev
15:28:06.341 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
15:28:06.341 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
15:28:07.194 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,250] - Multiple Spring Data modules found, entering strict repository configuration mode!
15:28:07.196 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
15:28:07.211 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,188] - Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
15:28:07.361 [restartedMain] INFO  o.s.c.c.s.GenericScope - [setSerializationId,283] - BeanFactory id=5acfe638-216e-3207-9570-44d988a33e6b
15:28:07.770 [restartedMain] INFO  o.s.b.w.e.t.TomcatWebServer - [initialize,108] - Tomcat initialized with port(s): 2090 (http)
15:28:07.777 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-2090"]
15:28:07.777 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
15:28:07.777 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.46]
15:28:07.845 [restartedMain] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
15:28:07.845 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - [prepareWebApplicationContext,289] - Root WebApplicationContext: initialization completed in 1503 ms
15:28:08.179 [restartedMain] INFO  org.redisson.Version - [logVersion,41] - Redisson 3.15.2
15:28:08.475 [redisson-netty-2-15] INFO  o.r.c.p.MasterPubSubConnectionPool - [lambda$run$0,165] - 1 connections initialized for localhost/127.0.0.1:6379
15:28:08.479 [redisson-netty-2-17] INFO  o.r.c.p.MasterConnectionPool - [lambda$run$0,165] - 24 connections initialized for localhost/127.0.0.1:6379
15:28:08.997 [restartedMain] INFO  o.s.b.a.e.w.EndpointLinksResolver - [<init>,58] - Exposing 2 endpoint(s) beneath base path '/actuator'
15:28:09.102 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - [startServer,58] - LiveReload server is running on port 35729
15:28:09.615 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-2090"]
15:28:09.621 [restartedMain] INFO  o.s.b.w.e.t.TomcatWebServer - [start,220] - Tomcat started on port(s): 2090 (http) with context path ''
15:28:09.629 [restartedMain] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, edu edu-vr-service 10.0.97.173:2090 register finished
15:28:09.739 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStarted,61] - Started VrServiceApplication in 3.824 seconds (JVM running for 4.364)
15:28:09.744 [restartedMain] INFO  c.z.e.VrServiceApplication - [main,22] - ---------------------------职教云VR模块启动成功---------------------------
15:28:10.197 [RMI TCP Connection(2)-10.0.97.173] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
15:28:10.198 [RMI TCP Connection(2)-10.0.97.173] INFO  o.s.w.s.DispatcherServlet - [initServletBean,525] - Initializing Servlet 'dispatcherServlet'
15:28:10.199 [RMI TCP Connection(2)-10.0.97.173] INFO  o.s.w.s.DispatcherServlet - [initServletBean,547] - Completed initialization in 1 ms
15:28:10.217 [RMI TCP Connection(1)-10.0.97.173] INFO  c.z.h.HikariDataSource - [getConnection,110] - MyHikariCP - Starting...
15:30:21.395 [SpringContextShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,90] - De-registering from Nacos Server now...
15:30:21.397 [SpringContextShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,110] - De-registration finished.
15:32:07.591 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.1.7.Final
15:32:07.595 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStarting,55] - Starting VrServiceApplication using Java 1.8.0_271 on yangj with PID 19148 (D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr\edu-vr-admin\target\classes started by ZJ in D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr)
15:32:07.596 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStartupProfileInfo,668] - The following profiles are active: dev
15:32:07.624 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
15:32:07.624 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
15:32:08.474 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,250] - Multiple Spring Data modules found, entering strict repository configuration mode!
15:32:08.475 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
15:32:08.490 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,188] - Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
15:32:08.644 [restartedMain] INFO  o.s.c.c.s.GenericScope - [setSerializationId,283] - BeanFactory id=5acfe638-216e-3207-9570-44d988a33e6b
15:32:09.039 [restartedMain] INFO  o.s.b.w.e.t.TomcatWebServer - [initialize,108] - Tomcat initialized with port(s): 2090 (http)
15:32:09.045 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-2090"]
15:32:09.045 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
15:32:09.045 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.46]
15:32:09.114 [restartedMain] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
15:32:09.114 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - [prepareWebApplicationContext,289] - Root WebApplicationContext: initialization completed in 1489 ms
15:32:09.457 [restartedMain] INFO  org.redisson.Version - [logVersion,41] - Redisson 3.15.2
15:32:09.761 [redisson-netty-2-24] INFO  o.r.c.p.MasterPubSubConnectionPool - [lambda$run$0,165] - 1 connections initialized for localhost/127.0.0.1:6379
15:32:09.765 [redisson-netty-2-20] INFO  o.r.c.p.MasterConnectionPool - [lambda$run$0,165] - 24 connections initialized for localhost/127.0.0.1:6379
15:32:10.273 [restartedMain] INFO  o.s.b.a.e.w.EndpointLinksResolver - [<init>,58] - Exposing 2 endpoint(s) beneath base path '/actuator'
15:32:10.375 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - [startServer,58] - LiveReload server is running on port 35729
15:32:10.887 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-2090"]
15:32:10.894 [restartedMain] INFO  o.s.b.w.e.t.TomcatWebServer - [start,220] - Tomcat started on port(s): 2090 (http) with context path ''
15:32:10.901 [restartedMain] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, edu edu-vr-service 10.0.97.173:2090 register finished
15:32:11.014 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStarted,61] - Started VrServiceApplication in 3.851 seconds (JVM running for 4.473)
15:32:11.019 [restartedMain] INFO  c.z.e.VrServiceApplication - [main,22] - ---------------------------职教云VR模块启动成功---------------------------
15:32:11.484 [RMI TCP Connection(2)-10.0.97.173] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
15:32:11.484 [RMI TCP Connection(2)-10.0.97.173] INFO  o.s.w.s.DispatcherServlet - [initServletBean,525] - Initializing Servlet 'dispatcherServlet'
15:32:11.486 [RMI TCP Connection(2)-10.0.97.173] INFO  o.s.w.s.DispatcherServlet - [initServletBean,547] - Completed initialization in 1 ms
15:32:11.489 [RMI TCP Connection(1)-10.0.97.173] INFO  c.z.h.HikariDataSource - [getConnection,110] - MyHikariCP - Starting...
15:34:49.341 [SpringContextShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,90] - De-registering from Nacos Server now...
15:34:49.343 [SpringContextShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,110] - De-registration finished.
15:34:52.032 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.1.7.Final
15:34:52.036 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStarting,55] - Starting VrServiceApplication using Java 1.8.0_271 on yangj with PID 22840 (D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr\edu-vr-admin\target\classes started by ZJ in D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr)
15:34:52.037 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStartupProfileInfo,668] - The following profiles are active: dev
15:34:52.065 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
15:34:52.065 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
15:34:52.956 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,250] - Multiple Spring Data modules found, entering strict repository configuration mode!
15:34:52.957 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
15:34:52.972 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,188] - Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
15:34:53.122 [restartedMain] INFO  o.s.c.c.s.GenericScope - [setSerializationId,283] - BeanFactory id=5acfe638-216e-3207-9570-44d988a33e6b
15:34:53.526 [restartedMain] INFO  o.s.b.w.e.t.TomcatWebServer - [initialize,108] - Tomcat initialized with port(s): 2090 (http)
15:34:53.532 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-2090"]
15:34:53.532 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
15:34:53.533 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.46]
15:34:53.601 [restartedMain] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
15:34:53.601 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - [prepareWebApplicationContext,289] - Root WebApplicationContext: initialization completed in 1535 ms
15:34:53.921 [restartedMain] INFO  org.redisson.Version - [logVersion,41] - Redisson 3.15.2
15:34:54.222 [redisson-netty-2-20] INFO  o.r.c.p.MasterPubSubConnectionPool - [lambda$run$0,165] - 1 connections initialized for localhost/127.0.0.1:6379
15:34:54.226 [redisson-netty-2-20] INFO  o.r.c.p.MasterConnectionPool - [lambda$run$0,165] - 24 connections initialized for localhost/127.0.0.1:6379
15:34:54.743 [restartedMain] INFO  o.s.b.a.e.w.EndpointLinksResolver - [<init>,58] - Exposing 2 endpoint(s) beneath base path '/actuator'
15:34:54.852 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - [startServer,58] - LiveReload server is running on port 35729
15:34:55.367 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-2090"]
15:34:55.373 [restartedMain] INFO  o.s.b.w.e.t.TomcatWebServer - [start,220] - Tomcat started on port(s): 2090 (http) with context path ''
15:34:55.380 [restartedMain] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, edu edu-vr-service 10.0.97.173:2090 register finished
15:34:55.500 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStarted,61] - Started VrServiceApplication in 3.884 seconds (JVM running for 4.468)
15:34:55.505 [restartedMain] INFO  c.z.e.VrServiceApplication - [main,22] - ---------------------------职教云VR模块启动成功---------------------------
15:34:55.769 [RMI TCP Connection(1)-10.0.97.173] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
15:34:55.770 [RMI TCP Connection(1)-10.0.97.173] INFO  o.s.w.s.DispatcherServlet - [initServletBean,525] - Initializing Servlet 'dispatcherServlet'
15:34:55.771 [RMI TCP Connection(1)-10.0.97.173] INFO  o.s.w.s.DispatcherServlet - [initServletBean,547] - Completed initialization in 1 ms
15:34:55.859 [RMI TCP Connection(3)-10.0.97.173] INFO  c.z.h.HikariDataSource - [getConnection,110] - MyHikariCP - Starting...
15:34:56.043 [RMI TCP Connection(3)-10.0.97.173] INFO  c.z.h.HikariDataSource - [getConnection,123] - MyHikariCP - Start completed.
15:35:34.574 [SpringContextShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,90] - De-registering from Nacos Server now...
15:35:34.577 [SpringContextShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,110] - De-registration finished.
15:35:36.364 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.1.7.Final
15:35:36.368 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStarting,55] - Starting VrServiceApplication using Java 1.8.0_271 on yangj with PID 26608 (D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr\edu-vr-admin\target\classes started by ZJ in D:\Java_Tools\IntelliJ IDEA_WorkPlace\edu-vr)
15:35:36.368 [restartedMain] INFO  c.z.e.VrServiceApplication - [logStartupProfileInfo,668] - The following profiles are active: dev
15:35:36.397 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
15:35:36.397 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - [logTo,255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
15:35:37.239 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,250] - Multiple Spring Data modules found, entering strict repository configuration mode!
15:35:37.241 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
15:35:37.256 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,188] - Finished Spring Data repository scanning in 7 ms. Found 0 Redis repository interfaces.
15:35:37.408 [restartedMain] INFO  o.s.c.c.s.GenericScope - [setSerializationId,283] - BeanFactory id=5acfe638-216e-3207-9570-44d988a33e6b
15:35:37.845 [restartedMain] INFO  o.s.b.w.e.t.TomcatWebServer - [initialize,108] - Tomcat initialized with port(s): 2090 (http)
15:35:37.851 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-2090"]
15:35:37.851 [restartedMain] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
15:35:37.852 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.46]
15:35:37.920 [restartedMain] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
